id;fileName;sousDossier;titre;dateAchat;personnage;lieu;support;etiquette;auteur;favori;art;concert;histoire;partition;corbeille;rotation;albums;filterKey;optique;poids;map
ph_mu9v1a3ard796t;2019-10-12 St Pacome (4) Ninie Pat & Phil.JPG;2019;Gaspésie;2019-10-12T07:32;"Eugénie, Patricia, Philippe";;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;141;
ph_mu9v1a4jdh29p8;2019-10-12 St Pacome (5) Ninie Pat & Phil.JPG;2019;Gaspésie;2019-10-12T07:32;"Eugénie, Patricia, Philippe";;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;123;
ph_mu9v1a5l5ie5cg;2019-10-10 The New Brunswick (2) Pat & Phil à l'orignal.JPG;2019;Gaspésie;2019-10-11T12:31;"Patricia, Philippe";;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;171;
ph_mu9v1a6p4mqmcc;2019-10-10 The New Brunswick (3) Pat & Phil à l'orignal.JPG;2019;Gaspésie;2019-10-11T12:31;"Patricia, Philippe";;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;171;
ph_mu9v1a88qjw1dt;2019-10-10 The New Brunswick (4) Pat & Phil à l'orignal.JPG;2019;Gaspésie;2019-10-11T12:31;"Patricia, Philippe";;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;171;
ph_mu9v1a9rkbpsj1;2019-10-10 The New Brunswick (1) Pat orignal.JPG;2019;Gaspésie;2019-10-11T12:29;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;837;
ph_mu9v1abi1i49vr;2019-10-10 Ristigouche (10) Pat.JPG;2019;Gaspésie;2019-10-11T11:12;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1117;
ph_mu9v1afro8ndav;2019-10-10 Ristigouche (8) Phil.JPG;2019;Gaspésie;2019-10-11T11:11;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;555;
ph_mu9v1ahkic0x1p;2019-10-10 Ristigouche (7) Pat.JPG;2019;Gaspésie;2019-10-11T11:10;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;620;
ph_mu9v1aju7zzwcz;2019-10-10 Ristigouche (3) Phil.JPG;2019;Gaspésie;2019-10-11T11:09;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;422;
ph_mu9v1alqf3umgq;2019-10-10 Ristigouche (4) Phil.JPG;2019;Gaspésie;2019-10-11T11:09;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;502;
ph_mu9v1amy4u2t6a;2019-10-10 Ristigouche (5) Phil.JPG;2019;Gaspésie;2019-10-11T11:09;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;627;
ph_mu9v1aoqcr072a;2019-10-10 Ristigouche (6) Pat.JPG;2019;Gaspésie;2019-10-11T11:09;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;630;
ph_mu9v1aqdv5ikbs;2019-10-10 Ristigouche (1).JPG;2019;Gaspésie;2019-10-11T11:08;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;493;
ph_mu9v1arp5l3ur7;2019-10-10 Ristigouche (2) Pat.JPG;2019;Gaspésie;2019-10-11T11:08;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;765;
ph_mu9v1asyno1b6d;2019-10-10 Acadie musée de Bonnaventure (6).JPG;2019;Gaspésie;2019-10-10T13:34;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;663;
ph_mu9v1au5utkd02;2019-10-10 Acadie musée de Bonnaventure (5).JPG;2019;Gaspésie;2019-10-10T13:12;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;509;
ph_mu9v1awgv026oj;2019-10-10 Acadie musée de Bonnaventure (3).JPG;2019;Gaspésie;2019-10-10T12:47;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;712;
ph_mu9v1axzllpytl;2019-10-10 Acadie musée de Bonnaventure (4).JPG;2019;Gaspésie;2019-10-10T12:47;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;692;
ph_mu9v1azbagxl0m;2019-10-10 Acadie musée de Bonnaventure (2).JPG;2019;Gaspésie;2019-10-10T12:42;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;697;
ph_mu9v1b0xqt4d66;2019-10-10 Acadie musée de Bonnaventure (1).JPG;2019;Gaspésie;2019-10-10T12:35;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;877;
ph_mu9v1b22o7ht81;2019-10-10 The New Brunswick (7) Edmundston Pub.JPG;2019;Gaspésie;2019-10-10T07:29;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;254;
ph_mu9v1b7z2t0hrt;2019-10-10 The New Brunswick (8) Edmundston Pub.JPG;2019;Gaspésie;2019-10-10T07:29;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;95;
ph_mu9v1bc24wsg8j;2019-10-10 The New Brunswick (9) Edmundston Pub Pat.JPG;2019;Gaspésie;2019-10-10T07:29;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;84;
ph_mu9v1bduia7jv0;2019-10-10 The New Brunswick (6) Pat à l'orignal.JPG;2019;Gaspésie;2019-10-10T07:28;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;2401;
ph_mu9v1bfhbu4z1y;2019-10-10 sur baie des chaleurs Carleton (2) Pat.JPG;2019;Gaspésie;2019-10-10T07:27;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;80;
ph_mu9v1bh6i9hgz5;2019-10-10 The New Brunswick (5) Pat à l'orignal.JPG;2019;Gaspésie;2019-10-10T07:27;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;428;
ph_mu9v1bi8eelsgp;2019-10-10 sur baie des chaleurs Carleton (1) Pat.JPG;2019;Gaspésie;2019-10-10T07:25;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;85;
ph_mu9v1bjbfv62sa;2019-10-10 Acadie musée de Bonnaventure (12).JPG;2019;Gaspésie;2019-10-10T07:22;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;244;
ph_mu9v1bl119ji1z;2019-10-10 Acadie musée de Bonnaventure (13) Phil.JPG;2019;Gaspésie;2019-10-10T07:22;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;267;
ph_mu9v1bmc27wtr0;2019-10-10 Acadie musée de Bonnaventure (14) Phil.JPG;2019;Gaspésie;2019-10-10T07:22;Philippe;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;294;
ph_mu9v1bo3gvifww;2019-10-10 Acadie musée de Bonnaventure (10).JPG;2019;Gaspésie;2019-10-10T07:20;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;287;
ph_mu9v1bphp8nwxy;2019-10-10 Acadie musée de Bonnaventure (11).JPG;2019;Gaspésie;2019-10-10T07:20;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;134;
ph_mu9v1bqyoxe6vh;2019-10-10 Acadie musée de Bonnaventure (1) Pat.JPG;2019;Gaspésie;2019-10-10T07:19;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;69;
ph_mu9v1bs9cnz5yu;2019-10-10 Acadie musée de Bonnaventure (7).JPG;2019;Gaspésie;2019-10-10T07:19;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;270;
ph_mu9v1btx8hl74z;2019-10-10 Acadie musée de Bonnaventure (8).JPG;2019;Gaspésie;2019-10-10T07:19;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;199;
ph_mu9v1bv8381i7f;2019-10-10 Acadie musée de Bonnaventure (9).JPG;2019;Gaspésie;2019-10-10T07:19;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;230;
ph_mu9v1c09lnm9yg;2019-10-10 a Percé (3).JPG;2019;Gaspésie;2019-10-10T07:18;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;328;
ph_mu9v1c2mjg7ex4;2019-10-10 a Percé (4).JPG;2019;Gaspésie;2019-10-10T07:18;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;319;
ph_mu9v1c59zwvyah;2019-10-10 a Percé (5).JPG;2019;Gaspésie;2019-10-10T07:18;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;59;
ph_mu9v1c6efp1ine;2019-10-10 a Percé (1).JPG;2019;Gaspésie;2019-10-10T07:17;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;330;
ph_mu9v1c81czu9lt;2019-10-10 a Percé (2).JPG;2019;Gaspésie;2019-10-10T07:17;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;323;
ph_mu9v1c98e325v1;2019-10-09 Percé - Ile de Bonnaventure (62).JPG;2019;Gaspésie;2019-10-09T18:03;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;496;
ph_mu9v1cao91ij9o;2019-10-09 Percé - Ile de Bonnaventure (63).JPG;2019;Gaspésie;2019-10-09T18:03;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;593;
ph_mu9v1cbxysyitg;2019-10-09 Percé - Ile de Bonnaventure (61).JPG;2019;Gaspésie;2019-10-09T14:03;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;511;
ph_mu9v1cd4idfg4w;2019-10-09 Percé - Ile de Bonnaventure (60).JPG;2019;Gaspésie;2019-10-09T13:57;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;544;
ph_mu9v1cefuxkuoh;2019-10-09 Percé - Ile de Bonnaventure (59) Pat.JPG;2019;Gaspésie;2019-10-09T13:20;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;680;
ph_mu9v1cfmmnnw9u;2019-10-09 Percé - Ile de Bonnaventure (58) Pat.JPG;2019;Gaspésie;2019-10-09T13:12;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;571;
ph_mu9v1cgvf0rxul;2019-10-09 Percé - Ile de Bonnaventure (57).JPG;2019;Gaspésie;2019-10-09T13:10;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;681;
ph_mu9v1ci3088ve3;2019-10-09 Percé - Ile de Bonnaventure (55) Pat.JPG;2019;Gaspésie;2019-10-09T13:04;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;667;
ph_mu9v1cjdoghydq;2019-10-09 Percé - Ile de Bonnaventure (56) Pat.JPG;2019;Gaspésie;2019-10-09T13:04;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;653;
ph_mu9v1clgcyd6xl;2019-10-09 Percé - Ile de Bonnaventure (54) Pat.JPG;2019;Gaspésie;2019-10-09T12:59;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1200;
ph_mu9v1cqd0w2hzw;2019-10-09 Percé - Ile de Bonnaventure (53).JPG;2019;Gaspésie;2019-10-09T12:58;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;734;
ph_mu9v1cssfzb90j;2019-10-09 Percé - Ile de Bonnaventure (52).JPG;2019;Gaspésie;2019-10-09T12:45;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;664;
ph_mu9v1cw60r8rfp;2019-10-09 Percé - Ile de Bonnaventure (50) Pat.JPG;2019;Gaspésie;2019-10-09T12:42;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1199;
ph_mu9v1cxofjf4aj;2019-10-09 Percé - Ile de Bonnaventure (51) Pat.JPG;2019;Gaspésie;2019-10-09T12:42;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1067;
ph_mu9v1cz1gsg36r;2019-10-09 Percé - Ile de Bonnaventure (49).JPG;2019;Gaspésie;2019-10-09T12:22;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;793;
ph_mu9v1d0iurfidm;2019-10-09 Percé - Ile de Bonnaventure (48) Pat & Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T12:10;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1036;
ph_mu9v1d1z4zhdb2;2019-10-09 Percé - Ile de Bonnaventure (47) Pat.JPG;2019;Gaspésie;2019-10-09T12:08;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1042;
ph_mu9v1d3bcyhchs;2019-10-09 Percé - Ile de Bonnaventure (46) Pat & Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T12:02;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;724;
ph_mu9v1d4xx7ypio;2019-10-09 Percé - Ile de Bonnaventure (44) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T12:01;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;823;
ph_mu9v1d6yolrmda;2019-10-09 Percé - Ile de Bonnaventure (45) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T12:01;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;870;
ph_mu9v1d8c12lfji;2019-10-09 Percé - Ile de Bonnaventure (43) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T12:00;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;692;
ph_mu9v1daf6o1nda;2019-10-09 Percé - Ile de Bonnaventure (41) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T11:53;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;882;
ph_mu9v1dbr0qpwjw;2019-10-09 Percé - Ile de Bonnaventure (42) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T11:53;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;761;
ph_mu9v1dd49uqpa5;2019-10-09 Percé - Ile de Bonnaventure (40) Pat.JPG;2019;Gaspésie;2019-10-09T11:33;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;864;
ph_mu9v1denragtsn;2019-10-09 Percé - Ile de Bonnaventure (39) Pat.JPG;2019;Gaspésie;2019-10-09T11:32;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1227;
ph_mu9v1dwe7is5o7;2019-10-09 Percé - Ile de Bonnaventure (38) Pat.JPG;2019;Gaspésie;2019-10-09T11:27;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1107;
ph_mu9v1dyqyjlaaj;2019-10-09 Percé - Ile de Bonnaventure (37).JPG;2019;Gaspésie;2019-10-09T10:36;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;404;
ph_mu9v1e0nk7cr77;2019-10-09 Percé - Ile de Bonnaventure (36).JPG;2019;Gaspésie;2019-10-09T10:35;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;429;
ph_mu9v1e4l3p2m9s;2019-10-09 Percé - Ile de Bonnaventure (35).JPG;2019;Gaspésie;2019-10-09T10:33;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;580;
ph_mu9v1e63knvkqe;2019-10-09 Percé - Ile de Bonnaventure (32) Phoque femelle & male.JPG;2019;Gaspésie;2019-10-09T10:30;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1104;
ph_mu9v1e7lova18h;2019-10-09 Percé - Ile de Bonnaventure (33) Phoques femelle & male.JPG;2019;Gaspésie;2019-10-09T10:30;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;996;
ph_mu9v1e8z2ask3j;2019-10-09 Percé - Ile de Bonnaventure (34) Phoques femelle & male.JPG;2019;Gaspésie;2019-10-09T10:30;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;953;
ph_mu9v1eancasry1;2019-10-09 Percé - Ile de Bonnaventure (31) Phoques au bain.JPG;2019;Gaspésie;2019-10-09T10:29;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;718;
ph_mu9v1ecgp9axdg;2019-10-09 Percé - Ile de Bonnaventure (29) aigle.JPG;2019;Gaspésie;2019-10-09T10:26;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;394;
ph_mu9v1eewvyuhpj;2019-10-09 Percé - Ile de Bonnaventure (30) Phoque femelle & male.JPG;2019;Gaspésie;2019-10-09T10:26;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;950;
ph_mu9v1egcc6eskl;2019-10-09 Percé - Ile de Bonnaventure (28).JPG;2019;Gaspésie;2019-10-09T10:25;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;862;
ph_mu9v1ei4wwldpa;2019-10-09 Percé - Ile de Bonnaventure (27) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:24;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;685;
ph_mu9v1ejkwjvgnd;2019-10-09 Percé - Ile de Bonnaventure (25) Phoques femelle.JPG;2019;Gaspésie;2019-10-09T10:22;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1038;
ph_mu9v1ekx8bher8;2019-10-09 Percé - Ile de Bonnaventure (26) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:22;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;618;
ph_mu9v1emge5jkpp;2019-10-09 Percé - Ile de Bonnaventure (24) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:19;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;634;
ph_mu9v1etn55cnfs;2019-10-09 Percé - Ile de Bonnaventure (22) Phoque femelle.JPG;2019;Gaspésie;2019-10-09T10:18;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;900;
ph_mu9v1ewg8wf141;2019-10-09 Percé - Ile de Bonnaventure (23) Phoque femelle.JPG;2019;Gaspésie;2019-10-09T10:18;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;570;
ph_mu9v1eyrkygbt1;2019-10-09 Percé - Ile de Bonnaventure (21) Phoque femelle.JPG;2019;Gaspésie;2019-10-09T10:17;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;990;
ph_mu9v1f0tjm6z6s;2019-10-09 Percé - Ile de Bonnaventure (19).JPG;2019;Gaspésie;2019-10-09T10:16;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;728;
ph_mu9v1f3yy992qy;2019-10-09 Percé - Ile de Bonnaventure (20) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:16;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;453;
ph_mu9v1f55s98lal;2019-10-09 Percé - Ile de Bonnaventure (17) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:15;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;460;
ph_mu9v1f6t6embfe;2019-10-09 Percé - Ile de Bonnaventure (18) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:15;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;290;
ph_mu9v1f86gsbtuj;2019-10-09 Percé - Ile de Bonnaventure (16) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:14;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;585;
ph_mu9v1faaowutbe;2019-10-09 Percé - Ile de Bonnaventure (15).JPG;2019;Gaspésie;2019-10-09T10:13;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1099;
ph_mu9v1fc5ohdtl3;2019-10-09 Percé - Ile de Bonnaventure (14) Phoque femelle.JPG;2019;Gaspésie;2019-10-09T10:11;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;612;
ph_mu9v1fe6en3a5z;2019-10-09 Percé - Ile de Bonnaventure (13) Fou-de-Bassan.JPG;2019;Gaspésie;2019-10-09T10:10;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;775;
ph_mu9v1ffu2v0czd;2019-10-09 Percé - Ile de Bonnaventure (11).JPG;2019;Gaspésie;2019-10-09T10:09;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;580;
ph_mu9v1fh36tafz6;2019-10-09 Percé - Ile de Bonnaventure (12) Phoque male.JPG;2019;Gaspésie;2019-10-09T10:09;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;577;
ph_mu9v1fj16gbsxj;2019-10-09 Percé - Ile de Bonnaventure (10) Phoque femelle.JPG;2019;Gaspésie;2019-10-09T10:08;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;806;
ph_mu9v1fk93wsrpx;2019-10-09 Percé - Ile de Bonnaventure (8).JPG;2019;Gaspésie;2019-10-09T09:56;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;517;
ph_mu9v1fsqiu6hit;2019-10-09 Percé - Ile de Bonnaventure (9).JPG;2019;Gaspésie;2019-10-09T09:56;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;410;
ph_mu9v1fvhyhhwcn;2019-10-09 Percé - Ile de Bonnaventure (6).JPG;2019;Gaspésie;2019-10-09T09:54;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;616;
ph_mu9v1fzrckvoeb;2019-10-09 Percé - Ile de Bonnaventure (7).JPG;2019;Gaspésie;2019-10-09T09:54;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;536;
ph_mu9v1g0yhncw78;2019-10-09 Percé - Ile de Bonnaventure (5).JPG;2019;Gaspésie;2019-10-09T09:53;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;512;
ph_mu9v1g292apoll;2019-10-09 Percé - Ile de Bonnaventure (4).JPG;2019;Gaspésie;2019-10-09T09:52;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;772;
ph_mu9v1g3p6e4jxl;2019-10-09 Percé - Ile de Bonnaventure (2).JPG;2019;Gaspésie;2019-10-09T09:51;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;792;
ph_mu9v1g51jjm089;2019-10-09 Percé - Ile de Bonnaventure (3).JPG;2019;Gaspésie;2019-10-09T09:51;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;769;
ph_mu9v1g6pma3wmg;2019-10-09 Percé - Ile de Bonnaventure (1).JPG;2019;Gaspésie;2019-10-09T09:48;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;373;
ph_mu9v1g8ds4m7gd;2019-10-09 Percé - Ile de Bonnaventure (66) morue.JPG;2019;Gaspésie;2019-10-09T07:15;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;189;
ph_mu9v1g9nhosk9n;2019-10-09 Percé - Ile de Bonnaventure (67) carte.JPG;2019;Gaspésie;2019-10-09T07:15;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;135;
ph_mu9v1gasagksv6;2019-10-09 Percé - Ile de Bonnaventure (68) carte.JPG;2019;Gaspésie;2019-10-09T07:15;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;333;
ph_mu9v1gch1k512b;2019-10-09 Percé - Ile de Bonnaventure (64).JPG;2019;Gaspésie;2019-10-09T07:14;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;209;
